URL,Title,Image,Images_num,h1_num,h2_num,Paragraphs_num,Paragraphs_Word_Count_avg,Quotes_num,Publication,Writer,Date,Read_Time,Claps,Responses
https://medium.com/personal-growth/what-does-it-mean-to-be-spiritual-a-rational-answer-857380fda855,what does it mean to be spiritual a rational answer,https://miro.medium.com/max/4896/1*U3rNX59R-ryP5uSTGTrHaw.jpeg,1,2,2,17,118,0,Personal Growth,Zat Rana,"Jan 6, 2019",7,8800,92
https://medium.com/free-code-camp/how-i-got-a-second-degree-and-earned-5-developer-certifications-in-just-one-year-while-working-and-2b902ee291ab,how i got a second degree and earned 5 developer certifications in just one year while working and,https://miro.medium.com/max/8736/1*sVCekEMU5bZzM178ATzcqw.jpeg,5,11,1,48,39,2,We’ve moved to freeCodeCamp.org/news,Beau Carnes,"Mar 21, 2017",8,8000,222
https://medium.com/aerum-technologies/wish-id-bought-bitcoin-in-13-af7d9f580853,wish id bought bitcoin in 13,https://miro.medium.com/max/1400/1*SoDMHxvlHGsjuCmiN1d6PA.jpeg,1,1,1,13,87,0,The Aerum Project,Nik Page,"Oct 18, 2018",5,7700,0
https://allanishac.medium.com/major-news-organizations-agree-to-ignore-everything-president-says-going-forward-80553a2226f6,major news organizations agree to ignore everything president says going forward,https://miro.medium.com/max/1000/1*fly3nIEzh2X5VntFrA0IQg.jpeg,3,1,1,15,30,0,,Allan Ishac,"Feb 26, 2018",3,7700,72
https://medium.com/electric-literature/what-a-little-known-ursula-k-le-guin-essay-taught-me-about-being-a-woman-fea74672cb8a,what a little known ursula k le guin essay taught me about being a woman,https://miro.medium.com/max/1400/1*cNK-_RJ15UDbFCQAaxzwxQ.jpeg,2,1,2,30,57,4,Electric Literature,Emily Popek,"Jan 25, 2018",7,8400,27
https://medium.com/s/story/the-real-reason-coffee-at-starbucks-tastes-bitter-and-burned-b4ab8ab81919,the real reason coffee at starbucks tastes bitter and burned,https://miro.medium.com/max/700/1*7FyOqBGnXhD2C9h2KcxYkg.jpeg,4,1,3,27,39,4,,Brian Stoffel,"Jul 5, 2017",5,9100,67
https://caityjohnstone.medium.com/the-healthy-way-to-hold-a-conspiracy-theory-947c6462e061,the healthy way to hold a conspiracy theory,https://miro.medium.com/max/1400/1*6eJwysIktsE9wMv1K4WlMw.png,5,1,9,15,80,0,,Caitlin Johnstone,"Jan 8, 2018",5,7600,53
https://gen.medium.com/the-finger-banger-and-the-heart-healer-2615e5e11e07,the finger banger and the heart healer,https://miro.medium.com/max/30/1*SOjw5C2zUB7vPF6tZBiaBg.jpeg?q=20,1,1,1,45,80,3,,GEN,"Oct 10, 2018",12,9000,26
https://medium.com/free-code-camp/one-does-not-simply-learn-to-code-f25bacdc5b62,one does not simply learn to code,https://miro.medium.com/max/3200/1*yXewPh2KUBQwfRlIjqCP8g.jpeg,6,4,6,58,25,2,We’ve moved to freeCodeCamp.org/news,Quincy Larson,"Jun 16, 2016",6,8200,226
https://gidmk.medium.com/organic-food-isnt-better-for-your-health-93a35584639d,organic food isnt better for your health,https://miro.medium.com/max/4789/1*fP0voN8faA8-UpbA5Ci-ug.jpeg,6,1,2,30,36,1,,Gideon M-K; Health Nerd,"Jan 26, 2018",5,8400,144
https://medium.com/s/world-wide-wtf/the-interwebs-aint-ruining-r-grammar-e0ee4e9ca531,the interwebs aint ruining r grammar,https://miro.medium.com/max/700/1*Da34HCEQETnzK9ru67POoA.jpeg,1,1,5,40,38,4,,Jessica Wildfire,"Aug 9, 2018",5,7700,80
https://medium.com/@lavrton/javascript-loops-how-to-handle-async-await-6252dd3c795,javascript loops how to handle async await,https://miro.medium.com/max/4096/1*DVHOIwaJviuKi6YtbnjENA.png,8,3,2,20,20,0,,Anton Lavrenov,"Oct 31, 2017",3,7700,24
https://medium.com/the-mission/what-ive-learned-working-in-finance-for-six-years-hint-it-applies-to-everyone-9e8acf8abc61,what ive learned working in finance for six years hint it applies to everyone,https://miro.medium.com/max/1500/1*8xXh4C6u-b-nCUNPndDZ8g.jpeg,6,21,1,102,32,6,Mission.org,Tim Denning,"Apr 27, 2018",13,8900,46
https://medium.com/the-mission/40-things-about-life-i-wish-i-could-travel-back-in-time-and-tell-myself-e52f2effa3ab,40 things about life i wish i could travel back in time and tell myself,https://miro.medium.com/max/700/1*enPbBTYfKJoQGEA27wy3Fw.jpeg,3,1,1,107,50,0,Mission.org,John Fawkes,"May 6, 2016",18,8100,97
https://medium.com/more-or-less/ok-google-show-me-your-tits-872f2570f75a,ok google show me your tits,https://miro.medium.com/max/1400/1*aV23LtUbfio6BwXjgTdFxw.jpeg,1,1,0,31,21,5,sarahcpr,Sarah Cooper,"Dec 3, 2017",3,7900,41
https://medium.com/free-code-camp/an-introduction-to-deep-q-learning-lets-play-doom-54d02d8017d8,an introduction to deep q learning lets play doom,https://miro.medium.com/max/2100/1*HtKKEcDPWBouD813vU_KJg.png,24,5,6,86,25,2,We’ve moved to freeCodeCamp.org/news,Thomas Simonini,"Apr 11, 2018",10,8500,39
https://medium.com/javascript-scene/10-tips-for-better-redux-architecture-69250425af44,10 tips for better redux architecture,https://miro.medium.com/max/2560/1*AJ2obPBc-qMV1tU9wIEEvA.jpeg,23,13,3,110,38,6,JavaScript Scene,Eric Elliott,"Aug 28, 2016",17,11500,52
https://medium.com/@friendz/friendz-ico-referral-program-7103ff9b4f43,friendz ico referral program,,0,1,0,1,2,0,,Friendz,"Dec 22, 2017",2,7800,61
https://medium.com/workchain-io/meet-our-new-ceo-ryan-fyfe-whos-spent-the-past-decade-in-the-heart-of-silicon-valley-as-founder-94dcb054e15e,meet our new ceo ryan fyfe whos spent the past decade in the heart of silicon valley as founder,https://miro.medium.com/max/4000/1*XPte1g5sxjN_e32qXKDn8g.jpeg,1,3,1,31,29,3,WorkChain.io,Seb Kipman,"Jul 31, 2018",4,9200,1
https://rhsin.medium.com/after-a-breakup-17dc39973dab,after a breakup,https://miro.medium.com/max/1400/1*ZtcwRvN10roaueijd4BvSA.jpeg,5,6,9,8,66,0,,R. H. Sin,Read more ,2,8800,6
https://medium.com/hackernoon/a-crypto-traders-diary-week-1-e2e1a1785895,a crypto traders diary week 1,https://miro.medium.com/max/2000/1*y0blUdplcRki9eWqZq09wg.jpeg,7,8,2,58,39,1,HackerNoon.com,David Gilbertson,"Mar 31, 2018",8,7800,34
https://medium.com/the-mission/why-your-morning-habits-are-standing-between-you-and-your-goals-c4b24330394d,why your morning habits are standing between you and your goals,https://miro.medium.com/max/1400/1*h9Qnl9q-b_6rs50kT7L4UQ.jpeg,1,5,1,35,37,2,Mission.org,Samar Nassar,"Aug 17, 2017",6,7700,31
https://medium.com/@stowball/a-dummys-guide-to-redux-and-thunk-in-react-d8904a7005d3,a dummys guide to redux and thunk in react,,0,12,0,67,32,0,,Matt Stow,"Nov 15, 2016",11,11500,103
https://medium.com/blockchain-cuties/trade-cute-coins-on-hitbtc-48353c14f6cc,trade cute coins on hitbtc,https://miro.medium.com/max/4000/1*sUS5Dc8-IjIode0mqjUdFg.png,3,1,1,13,14,2,Blockchain Cuties Universe,Blockchain Cuties,"Apr 27, 2019",2,587,2
https://towardsdatascience.com/the-economics-of-getting-hired-as-a-data-scientist-e3882933b43c,the economics of getting hired as a data scientist,https://miro.medium.com/max/1400/0*AP67HWOgTNE3AnXE.png,2,1,10,17,45,0,,Towards Data Science,"Oct 18, 2018",5,11000,57
https://humanparts.medium.com/tend-to-the-garden-you-can-touch-4589b9c8618a,tend to the garden you can touch,https://miro.medium.com/max/30/1*yOyuTLdekXqfyBLSu2nR0g.png?q=20,8,1,1,20,30,0,,Human Parts,"Nov 8, 2018",4,8400,18
https://medium.com/ubex/ubex-attends-slush-tokyo-33f228d72bf3,ubex attends slush tokyo,https://miro.medium.com/max/1400/1*ktAN_2HRoJUqcy04AjS3Cw.jpeg,6,1,1,6,44,0,Ubex,Ubex AI,"May 7, 2018",2,7600,0
https://medium.com/hackernoon/javascipt-modules-worth-using-9aa7301e41ac,javascipt modules worth using,https://miro.medium.com/max/1400/1*Ed4yEvBF4DmMJ1Es1p_hXw.jpeg,7,8,0,68,32,23,HackerNoon.com,Travis Fischer,"Mar 9, 2018",9,7600,12
https://medium.com/electric-literature/20-authors-i-dont-have-to-read-because-i-ve-dated-men-for-16-years-96cde96a8d17,20 authors i dont have to read because i ve dated men for 16 years,https://miro.medium.com/max/2000/1*FqlVd6rrPRiZd2S_8JXRDQ.jpeg,5,1,2,25,66,2,Electric Literature,Helena Fitzgerald,"Dec 1, 2017",7,7900,0
https://mystudentvoices.com/learning-from-a-prodigy-2a4b9c6d8156,learning from a prodigy,https://miro.medium.com/max/3000/1*RJivrI3E_LKv_jmWKp-2sg.png,4,7,1,42,67,2,Student Voices,Manoel Cortes Mendez,"Aug 22, 2017",11,8000,28
https://medium.com/personal-growth/why-boredom-is-powerful-but-being-bored-is-not-9f22e5daf4c,why boredom is powerful but being bored is not,https://miro.medium.com/max/2000/1*z5EhpU89fxd01pmj_kwM4Q.jpeg,1,6,5,55,30,3,Personal Growth,Gustavo Razzetti,"Jun 14, 2018",6,10100,42
https://medium.com/@benjaminhardy/how-to-get-exactly-what-you-want-no-matter-what-youve-got-3a5f95e44e92,how to get exactly what you want no matter what youve got,https://miro.medium.com/max/2000/1*Ya8qObQ0G2c3L7h9wYKiOA.jpeg,1,6,4,21,35,1,,"Benjamin Hardy, PhD","Mar 15, 2018",4,7600,15
https://medium.com/free-code-camp/how-to-get-hired-as-a-junior-web-developer-its-hard-but-you-can-do-it-f680c20f0285,how to get hired as a junior web developer its hard but you can do it,https://miro.medium.com/max/10944/1*fWN53ARki1wXUEhhE5kapw.jpeg,1,7,4,50,44,0,We’ve moved to freeCodeCamp.org/news,Zell Liew,"Oct 18, 2017",8,7900,23
https://medium.com/unifox/unifox-airdrop-bounty-is-live-1a1e1aa70ce9,unifox airdrop bounty is live,https://miro.medium.com/max/2000/1*jg5X-jxvCFArDayoaUZKqA.png,1,1,3,7,32,0,UniFox,UniFox Official,"Aug 6, 2018",2,7100,6
https://cwodtke.medium.com/a-unified-theory-for-designing-just-about-anything-b87f1e4f050b,a unified theory for designing just about anything,https://miro.medium.com/max/11440/1*aGi2IRAH2Umsra79Nwg-EA.jpeg,14,1,3,58,38,2,,Christina Wodtke,"Sep 9, 2017",9,9200,35
https://eand.co/why-american-life-is-traumatizing-americans-but-they-dont-know-it-4f02f5460565,why american life is traumatizing americans but they dont know it,https://miro.medium.com/max/3840/1*5SJsEutq_lyYiqBy1LJUzw.jpeg,1,1,0,19,88,0,Eudaimonia and Co,umair haque,"Jun 9, 2018",6,7800,48
https://medium.com/liberationist-thoughts/how-to-overcome-jealousy-and-envy-from-poisoning-your-life-d78977359700,how to overcome jealousy and envy from poisoning your life,https://miro.medium.com/max/2738/1*4yW4WJodmp2DANrwd5_xTg.jpeg,1,7,5,66,31,5,,Fearless Culture,"Jun 6, 2018",8,9300,31
https://medium.com/digitalbitsorg/building-an-active-digitalbits-community-7e80afaa34a8,building an active digitalbits community,https://miro.medium.com/max/3000/1*6_vM2Ky29fzuomIIFwWA0w.jpeg,3,1,1,17,49,0,DigitalBitsOrg,Rajiv Naidoo,"Mar 21, 2019",4,8300,3
https://medium.com/blockchain-cuties/matchmaking-adjustments-v1-69-e6e59f183d19,matchmaking adjustments v1 69,https://miro.medium.com/max/4000/1*41VQs6hLEfWl3lqFuhFb5Q.png,2,1,1,16,26,6,Blockchain Cuties Universe,Blockchain Cuties,"Mar 4, 2019",3,553,1
https://caityjohnstone.medium.com/the-dnc-fraud-lawsuit-has-been-dismissed-dismiss-the-democratic-party-7413e4de0b43,the dnc fraud lawsuit has been dismissed dismiss the democratic party,,4,1,9,20,58,3,,Caitlin Johnstone,"Aug 26, 2017",5,7500,119
https://medium.com/@chazhutton/i-offered-to-draw-people-then-5000-people-said-yes-83cd7cecfdd7,i offered to draw people then 5000 people said yes,https://miro.medium.com/max/5000/1*rZmo_o7ECfbGa5x9q8e0RA.jpeg,28,8,0,84,28,1,,Chaz Hutton,"Apr 3, 2018",8,9500,37
https://medium.com/free-code-camp/how-to-make-responsiveness-super-simple-with-css-variables-8c90ebf80d7f,how to make responsiveness super simple with css variables,https://miro.medium.com/max/1400/1*3O3UWwcJWEXoVGe-OQGsnw.gif,5,1,4,24,26,1,We’ve moved to freeCodeCamp.org/news,Per Harald Borgen,"Feb 26, 2018",5,8000,22
https://medium.com/blockchain-cuties/how-do-you-launch-a-blockchain-game-12a594067b9e,how do you launch a blockchain game,https://miro.medium.com/max/4000/1*vI_79q37_z_ccPjBKc0AWw.png,4,1,1,11,19,1,Blockchain Cuties Universe,Blockchain Cuties,"Feb 25, 2019",2,665,4
https://thinkgrowth.org/how-startups-should-do-customer-discovery-51b151724a01,how startups should do customer discovery,https://miro.medium.com/max/1400/1*Nuhr4uXE9jLKYw5CjDal9Q.jpeg,5,1,3,19,37,5,ThinkGrowth.org,Steve Blank,"Nov 27, 2017",4,8100,19
https://joelsearby.medium.com/are-you-on-the-right-side-of-history-maybe-its-time-to-ask-51ba4e259a04,are you on the right side of history maybe its time to ask,,1,1,9,9,84,0,,Joel Searby,"Mar 19, 2018",3,7600,38
https://medium.com/blockchain-cuties/player-takes-merch-matters-into-their-own-hands-d91c2f77ebbd,player takes merch matters into their own hands,https://miro.medium.com/max/4000/1*PKp8EDy2VBk5dOzbQk4MNQ.png,8,1,0,12,18,3,Blockchain Cuties Universe,Blockchain Cuties,"May 7, 2019",2,676,2
https://medium.com/s/story/i-grew-up-in-the-handmaids-tale-4ae78d9ac75f,i grew up in the handmaids tale,https://miro.medium.com/max/700/1*4LGBTSwQCM8fT9BszYNrcQ.png,1,1,0,50,75,5,,Mary Theresa Lowndes,"Jul 19, 2018",13,8300,24
https://uxplanet.org/mobile-ui-design-trends-in-2018-ccd26031dfd8,mobile ui design trends in 2018,https://miro.medium.com/max/1400/1*XlRCFF0t8Jkj1EKPt-0Pmw.png,16,12,0,39,51,6,UX Planet,Moses Kim,"Mar 5, 2018",9,9970,18
https://medium.com/s/please-advise/should-i-become-a-manager-bfebe857a457,should i become a manager,https://miro.medium.com/max/700/0*mEveGyL-PlXleNe-,1,1,5,22,60,0,,Cap Watkins,"Aug 21, 2018",5,8600,22
https://zen-catgirl.medium.com/response-to-mary-beard-91a6cf2f53b6,response to mary beard,,0,1,9,13,141,0,,Priyamvada Gopal,"Feb 18, 2018",7,7600,19
https://medium.com/@dharrisindc/i-didnt-complain-to-hr-399867c080be,i didnt complain to hr,https://miro.medium.com/max/1400/1*Bggtsx8R6LmdzI-AgRugOg.png,3,1,9,20,43,0,,Donna Harris,"Aug 9, 2017",4,7700,67
https://eand.co/five-things-to-learn-from-ubers-implosion-a1a71aac6b0a,five things to learn from ubers implosion,https://miro.medium.com/max/2400/1*x_lv81DhE_v_NXDhM3CwXQ.jpeg,2,1,0,9,106,0,Eudaimonia and Co,umair haque,"Sep 22, 2017",4,7500,55
https://blog.prototypr.io/how-to-use-colors-in-ui-design-16406ec06753,how to use colors in ui design,https://miro.medium.com/max/3840/1*9oD9bg_2Lzk96ZQ1zWNofA.png,24,3,12,30,35,3,,Prototypr,"Jan 23, 2017",6,10300,56
https://medium.com/blockchain-cuties/the-future-of-blockchain-cuties-cdc5433deeab,the future of blockchain cuties,https://miro.medium.com/max/4000/1*p6ujDpiV2Uk-R4zOG2n7Vw.png,5,1,3,18,19,3,Blockchain Cuties Universe,Blockchain Cuties,"Mar 9, 2019",3,608,1
https://caityjohnstone.medium.com/we-are-one-false-flag-event-away-from-world-war-3-fe9244e70fb8,we are one false flag event away from world war 3,https://miro.medium.com/max/1400/0*6U_M8JuS45PX100t.,5,1,9,22,59,0,,Caitlin Johnstone,"Mar 25, 2018",5,7500,34
https://allanishac.medium.com/trump-tells-america-post-this-as-he-prepares-to-eliminate-free-internet-access-c650c529e234,trump tells america post this as he prepares to eliminate free internet access,https://miro.medium.com/max/1000/1*1sVFJQnmkfFtjJ5jvNJlEw.jpeg,6,6,1,1,2,0,,Allan Ishac,Read more ,2,7500,45
https://medium.com/mind-cafe/the-science-of-developing-mental-toughness-in-your-health-work-and-life-2f445e553833,the science of developing mental toughness in your health work and life,https://miro.medium.com/max/2000/1*AFvEKsFrIDZzNdrNNJJztA.jpeg,1,8,0,54,34,2,Mind Cafe,James Clear,"Feb 11, 2019",8,12100,56
https://medium.com/@suchapp/our-pre-sale-is-closed-81c16e813a79,our pre sale is closed,,1,1,0,1,2,0,,SuchApp,"Mar 1, 2018",3,7300,115
https://medium.com/senno/its-time-to-learn-what-sentiment-analysis-can-do-for-you-57f98a92f787,its time to learn what sentiment analysis can do for you,https://miro.medium.com/max/1400/1*oWYa0bQ2e69EPutGgM8CAw.png,1,1,1,9,66,0,Senno,SENNO,"Apr 12, 2018",3,7500,220
https://medium.com/s/story/blockchain-isnt-a-revolution-it-s-two-big-innovations-and-one-promising-idea-988fca6b0fca,blockchain isnt a revolution it s two big innovations and one promising idea,https://miro.medium.com/max/700/1*SR2ntk0B_TZSQvqiOR-Ydw.jpeg,1,5,0,30,77,3,,Kevin Werbach,"Jun 18, 2018",8,8400,41
https://500ish.com/foot-in-mouthbook-c35a64cd9341,foot in mouthbook,https://miro.medium.com/max/2000/0*Ry7ESFvm6gDv8geb.,2,1,0,21,58,0,,500ish,"Mar 18, 2018",5,7500,64
https://medium.com/blockchain-cuties/new-tribute-cutie-discovered-7c5e971ef26a,new tribute cutie discovered,https://miro.medium.com/max/4000/1*_ul6O3PlwbE29TPTAGUSYg.png,9,1,3,16,20,3,Blockchain Cuties Universe,Blockchain Cuties,"Feb 27, 2019",3,556,0
https://psiloveyou.xyz/while-i-was-waiting-for-you-i-took-the-time-to-love-myself-afbb24398563,while i was waiting for you i took the time to love myself,https://miro.medium.com/max/1400/1*ESkgA5jHfp4TGNuBkgSW3Q.jpeg,2,2,1,17,45,2,P.S. I Love You,Salma Elbarmawi,"Oct 17, 2018",3,9200,59
https://medium.com/@natalieportman/why-women-leave-14f77cc0353a,why women leave,https://miro.medium.com/max/700/1*HptYciaKncv4EUjcmxcz7g.jpeg,1,1,0,34,74,0,,Natalie Portman,"Oct 24, 2018",9,8200,30
https://blog.goodaudience.com/why-the-world-needs-billion-dollar-icos-67d660dc0d01,why the world needs billion dollar icos,https://miro.medium.com/max/2800/1*EJ_93yf5m8OExC_KyVvMpQ.jpeg,4,2,2,26,54,0,Good Audience,Stephen Young,"Jun 16, 2018",6,7500,1
https://medium.com/@dan_abramov/why-my-new-blog-isnt-on-medium-3b280282fbae,why my new blog isnt on medium,https://miro.medium.com/max/1400/1*YkswLJFKt-PoS9-9YP6uag.png,3,6,2,7,15,1,,Dan Abramov,Read more ,8,10300,11
https://medium.com/dfinity/announcing-the-dfinity-presale-fundraise-and-public-airdrop-cdea19892ef6,announcing the dfinity presale fundraise and public airdrop,https://miro.medium.com/max/1400/1*-_-BWCubIiT9a3zPJhhm8A.png,4,7,0,31,94,0,The Internet Computer Review,Dominic Williams,"Apr 5, 2018",12,7600,36
https://medium.com/hackernoon/your-node-js-authentication-tutorial-is-wrong-f1a3bf831a46,your node js authentication tutorial is wrong,https://miro.medium.com/max/60/1*wvb2F4-Rx4I1ji2EJIyXZg.png?q=20,2,6,0,46,67,4,HackerNoon.com,micaksica,"Aug 3, 2017",12,9500,53
https://towardsdatascience.com/the-fall-of-rnn-lstm-2d1594c74ce0,the fall of rnn lstm,https://miro.medium.com/max/1400/1*Fr-q6mQNYjJr6hTglTic7g.jpeg,5,6,10,36,58,4,,Towards Data Science,"Apr 13, 2018",8,12000,47
https://gibsonbiddle.medium.com/branding-for-builders-19e103ef3f1d,branding for builders,https://miro.medium.com/max/1400/1*2EeatmdYZIxbKkAySaZdVw.jpeg,26,2,9,1,2,2,,Gibson Biddle,"Dec 18, 2017",14,10700,28
https://medium.com/free-code-camp/an-introduction-to-progressive-web-apps-6aa75f32816f,an introduction to progressive web apps,https://miro.medium.com/max/2000/1*sgzup5CrdXWgrbSaw4aADA.jpeg,1,9,5,53,34,5,We’ve moved to freeCodeCamp.org/news,Flavio Copes,"Jan 29, 2018",8,8400,20
https://medium.com/personal-growth/a-better-way-to-read-8e6c65446c98,a better way to read,,4,1,2,10,74,0,Personal Growth,Brad Stulberg,"Dec 4, 2017",4,7700,25
https://medium.com/free-code-camp/heres-how-you-can-make-better-use-of-javascript-arrays-3efd6395af3c,heres how you can make better use of javascript arrays,https://miro.medium.com/max/1400/1*IZcJKz3761vChU1VFHfzkw.jpeg,5,5,1,18,49,0,We’ve moved to freeCodeCamp.org/news,pacdiv,"Aug 25, 2018",4,9100,29
https://medium.com/accelerated-intelligence/renowned-physicist-there-are-only-2-problems-that-stop-people-from-achieving-anything-573bd0ac18eb,renowned physicist there are only 2 problems that stop people from achieving anything,,3,1,4,31,53,2,Accelerated Intelligence,Michael Simmons,"Jun 4, 2018",10,7900,26
https://medium.com/free-code-camp/how-i-built-and-deployed-papercss-and-got-125-stars-on-github-the-first-week-89f8d6ac14b1,how i built and deployed papercss and got 125 stars on github the first week,,10,1,6,24,49,0,We’ve moved to freeCodeCamp.org/news,Rhyne Vlaservich,"Nov 19, 2017",6,7700,23
https://eand.co/why-we-shouldnt-treat-supremacists-and-fascists-as-our-equals-80c0c9bd0e97,why we shouldnt treat supremacists and fascists as our equals,https://miro.medium.com/max/1400/1*olTbRq42tYbGC-oMrjbs5A.jpeg,1,1,0,21,110,0,Eudaimonia and Co,umair haque,"Jul 31, 2018",8,7600,64
https://uxplanet.org/product-design-expectations-vs-reality-2e5b24473dc5,product design expectations vs reality,https://miro.medium.com/max/2000/1*7Gu7tqVZjLGJw5xlf6ZUkg.png,19,10,11,28,50,2,UX Planet,Eugen Eşanu,"Aug 1, 2018",8,10400,21
https://medium.com/free-code-camp/how-i-went-from-not-knowing-how-to-code-to-shipping-9-projects-in-9-months-all-before-my-15th-7ec3666072c3,how i went from not knowing how to code to shipping 9 projects in 9 months all before my 15th,,12,7,4,70,34,5,We’ve moved to freeCodeCamp.org/news,Samarth Jajoo,"May 21, 2018",10,8100,25
https://medium.com/@Shakestweetz/i-didnt-vote-for-trump-so-i-have-nothing-to-regret-bc7ff4c074b7,i didnt vote for trump so i have nothing to regret,,2,1,9,22,43,1,,Melissa McEwan,"Aug 17, 2017",4,7600,72
https://medium.com/zerotomastery/tech-trends-showdown-react-vs-angular-vs-vue-61ffaf1d8706,tech trends showdown react vs angular vs vue,https://miro.medium.com/max/1400/1*HWk-SMDhefnjVZ0uG6rqJQ.png,18,7,5,48,39,3,Zero To Mastery,Andrei Neagoie,"Dec 10, 2018",9,8900,71
https://forge.medium.com/the-capitalist-origins-of-the-myers-briggs-personality-test-309187757d4e,the capitalist origins of the myers briggs personality test,https://miro.medium.com/max/700/1*yzf3LIj2clrOb9w-TxNDJw.png,2,1,0,36,110,3,,Forge,"Aug 30, 2018",14,8600,30
https://jimmysong.medium.com/why-bitcoin-works-fe32879a73f5,why bitcoin works,,5,6,9,31,64,0,,Jimmy Song,"Apr 17, 2018",8,7800,33
https://medium.com/ten-timezones/benefits-of-journaling-81b663a27608,benefits of journaling,https://miro.medium.com/max/4000/1*ooEHNnAmP3Ah4jNshgcqCw.png,3,6,14,68,48,5,Ambition & Balance,Doist,"Oct 16, 2017",15,7800,21
https://medium.com/conquering-corporate-america/36-signs-you-pulled-this-presentation-together-at-the-last-minute-445ea8912899,36 signs you pulled this presentation together at the last minute,https://miro.medium.com/max/1400/0*_9uQSJL2K2uxHnmy.jpg,2,1,1,38,19,0,The Cooper Review,Sarah Cooper,"Mar 26, 2018",3,8700,54
https://medium.com/hackernoon/agile-makes-no-sense-c8ebbf971012,agile makes no sense,,1,1,2,12,84,0,HackerNoon.com,John Cutler,"Jun 28, 2018",4,10600,76
https://codeburst.io/top-10-javascript-errors-from-1000-projects-and-how-to-avoid-them-2956ce008437,top 10 javascript errors from 1000 projects and how to avoid them,https://miro.medium.com/max/2000/1*CgdaYzZ9xhMZXPtoZlnuOQ.png,10,1,13,50,42,1,codeburst,Brandon Morelli,"May 16, 2018",11,10500,24
https://medium.com/the-global-future-of-work/there-is-something-extraordinary-happening-10492495c715,there is something extraordinary happening,https://miro.medium.com/max/1400/1*Y4oCkNZGW9lEcj1qXho0sA.jpeg,1,1,1,53,29,0,The Global Future of Work,Gustavo Tanaka,"Oct 14, 2015",6,7600,532
https://medium.com/personal-growth/why-playfulness-is-the-key-to-success-in-the-21st-century-201a626fe18,why playfulness is the key to success in the 21st century,https://miro.medium.com/max/1920/1*tC4sm6KCoknWCk4NkKwHZw.jpeg,1,5,2,34,51,2,Personal Growth,Zat Rana,"Nov 28, 2018",6,8200,57
https://medium.com/personal-growth/finding-the-meaning-of-life-in-suffering-604182cf11cd,finding the meaning of life in suffering,https://miro.medium.com/max/2048/0*NwyNQ7rpym9AAFnZ.jpg,4,2,0,47,48,6,Personal Growth,Harry J. Stead,"Oct 9, 2018",9,9000,55
https://damln.medium.com/instagram-is-listening-to-you-97e8f2c53023,instagram is listening to you,https://miro.medium.com/max/1400/1*G72CHDfDTmIACWd1ycsRMw.png,4,6,9,26,34,4,,Damián Le Nouaille Diez,"Aug 25, 2017",4,8400,97
https://blog.palantir.com/code-review-best-practices-19e02780015f,code review best practices,https://miro.medium.com/max/1400/1*O0Vxl1Vajl21Kt288ybc-w.png,1,11,12,26,59,0,Palantir Blog,Palantir,"Mar 4, 2018",12,14900,26
https://medium.com/splatterme/not-my-problem-a-moral-philosophy-3adde0561cb1,not my problem a moral philosophy,https://miro.medium.com/max/1000/1*14lB1VSDi66MiWrpk8j7bw.jpeg,1,1,0,68,26,6,,splattered,"Nov 10, 2018",6,7700,53
https://medium.com/hackernoon/why-porn-might-just-be-cryptos-first-killer-app-596cf822ef3f,why porn might just be cryptos first killer app,https://miro.medium.com/max/10000/1*GAvfAw8_adwI2Ba_DvSDeQ.jpeg,12,3,3,77,37,1,HackerNoon.com,Daniel Jeffries,"Feb 22, 2018",11,7600,29
https://thinkgrowth.org/why-successful-startups-stumble-at-40-employees-66312ac70fba,why successful startups stumble at 40 employees,https://miro.medium.com/max/1400/1*6Bm4LAzJw_QkvrpOgweBYw.jpeg,3,2,5,26,43,3,ThinkGrowth.org,Steve Blank,"Aug 23, 2017",6,8000,38
https://blog.coinbase.com/our-employee-trading-policy-at-coinbase-1d4e860b7837,our employee trading policy at coinbase,,0,1,1,5,71,0,The Coinbase Blog,Brian Armstrong,"Dec 20, 2017",2,7900,104
https://itnext.io/face-api-js-javascript-api-for-face-recognition-in-the-browser-with-tensorflow-js-bcc2a6c4cf07,face api js javascript api for face recognition in the browser with tensorflow js,https://miro.medium.com/max/1302/1*GCqsG3c2Xt-d9JQGUpytpQ.gif,17,4,7,43,47,0,ITNEXT,Vincent Mühler,"Jun 25, 2018",9,13100,79
https://eand.co/why-capitalism-is-obsolete-d10197b5bca2,why capitalism is obsolete,https://miro.medium.com/max/2000/1*OP31Zl10P8SacQf_pbYSBg.png,1,1,0,17,83,0,Eudaimonia and Co,umair haque,"Mar 26, 2018",5,8400,132
https://medium.com/insighttimer/something-magical-is-happening-in-the-meditation-space-7d570505d114,something magical is happening in the meditation space,https://miro.medium.com/max/60/1*6VByJNn0PWWryUphCrvN0A.png?q=20,2,1,0,15,30,2,insighttimer,Insight Timer,"Nov 26, 2018",3,7900,56
https://medium.com/@alfianline26/abcc-my-favorite-exchange-ee167c8cd908,abcc my favorite exchange,https://miro.medium.com/max/1400/1*ZRLIy2PxBDq_WH8TJn0cFA.png,3,1,0,1,2,0,,Kodoks Koprol,"Sep 19, 2018",1,6100,3
